3.3835, 2.3453, 1.5043, 1.4594, "2015-07-18 ", 0.0925
3.5861, 2.4057, 1.5587, 1.805, "2015-07-19 ", 0.0948
4.2292, 2.4946, 1.537, 2.932, "2015-07-20 ", 0.0899
4.7211, 2.3811, 1.5908, 2.9475, "2015-07-21 ", 0.1082
4.2973, 2.1599, 1.6, 3.0258, "2015-07-22 ", 0.1321
4.4228, 2.1347, 1.4912, 2.7683, "2015-07-23 ", 0.1121
4.4406, 2.1261, 1.4774, 2.8707, "2015-07-24 ", 0.091
3.6682, 2.4725, 1.2576, 1.5862, "2015-07-25 ", 0.0866
2.8482, 2.55, 1.2652, 1.6169, "2015-07-26 ", 0.0883
3.2953, 2.3528, 1.3683, 2.5216, "2015-07-27 ", 0.1102
4.4642, 2.1645, 1.5033, 2.9311, "2015-07-28 ", 0.087
3.6549, 2.2478, 1.4381, 3.2637, "2015-07-29 ", 0.0938
3.8298, 2.1881, 1.3861, 3.1442, "2015-07-30 ", 0.0946
3.4494, 2.1552, 1.3469, 2.8845, "2015-07-31 ", 0.097
2.8133, 2.3906, 1.3133, 1.7264, "2015-08-01 ", 0.0783
2.7656, 2.3578, 1.3194, 0.9845, "2015-08-02 ", 0.0702
3.1489, 2.088, 1.3444, 2.6988, "2015-08-04 ", 0.0693
3.0156, 2.1624, 1.3425, 2.4088, "2015-08-05 ", 0.0526
2.8522, 2.0929, 1.3173, 2.531, "2015-08-06 ", 0.0562
2.9411, 2.0699, 1.309, 2.5787, "2015-08-07 ", 0.0532
2.8276, 2.3343, 1.2908, 1.4376, "2015-08-08 ", 0.0554
2.6828, 2.3391, 1.2896, 1.5665, "2015-08-09 ", 0.0468
2.9326, 2.0727, 1.365, 1.5594, "2015-08-10 ", 0.0467
2.842, 2.0305, 1.3298, 2.0806, "2015-08-11 ", 0.0591
2.6149, 2.0606, 1.3407, 2.3848, "2015-08-12 ", 0.0535
2.4064, 2.0567, 1.3177, 2.004, "2015-08-13 ", 0.0455
2.2818, 2.1332, 1.3478, 2.0818, "2015-08-14 ", 0.0441
2.1003, 2.3367, 1.3073, 1.6108, "2015-08-15 ", 0.0512
1.9998, 2.3524, 1.3194, 1.9622, "2015-08-16 ", 0.0446
2.3312, 2.1495, 1.3757, 2.4506, "2015-08-17 ", 0.0443
2.1723, 2.122, 1.3422, 2.1406, "2015-08-18 ", 0.0467
2.1782, 1.2952, 1.3141, 2.41, "2015-08-19 ", 0.0557
2.4337, 0.2575, 1.2523, 2.4664, "2015-08-20 ", 0.0575
2.1609, 0.3803, 1.1098, 2.5654, "2015-08-21 ", 0.0536
2.0939, 0.4221, 1.1173, 1.9476, "2015-08-22 ", 0.0483
2.0311, 0.4276, 1.1018, 1.9245, "2015-08-23 ", 0.0487
2.2313, 0.4295, 1.1128, 2.6417, "2015-08-24 ", 0.0565
2.3216, 1.0848, 1.1036, 2.4457, "2015-08-25 ", 0.0531
2.7614, 2.4504, 1.2271, 2.3096, "2015-08-26 ", 0.085
3.0787, 2.3121, 1.3198, 2.3234, "2015-08-27 ", 0.0864
2.4484, 2.2635, 1.3129, 2.0018, "2015-08-28 ", 0.0529
1.8974, 2.4835, 1.3086, 1.1079, "2015-08-29 ", 0.0557
2.0261, 2.4824, 1.2694, 0.892, "2015-08-30 ", 0.0637
2.8227, 2.3886, 1.3344, 2.3451, "2015-08-31 ", 0.0723
3.8199, 2.3776, 1.318, 2.2984, "2015-09-01 ", 0.0811
5.1753, 2.3107, 1.3225, 2.7526, "2015-09-02 ", 0.1109
5.4206, 2.538, 1.2032, 3.1115, "2015-09-03 ", 0.1248
5.5686, 2.8023, 1.3361, 3.0028, "2015-09-04 ", 0.0988
3.1811, 2.7996, 1.1338, 0.7161, "2015-09-05 ", 0.055
3.1158, 2.7718, 1.1612, 0.6937, "2015-09-06 ", 0.0493
3.1282, 2.39, 1.1618, 0.6464, "2015-09-07 ", 0.045
5.8957, 2.4555, 1.3469, 2.9995, "2015-09-08 ", 0.1249
5.8929, 2.5595, 1.59, 3.0144, "2015-09-09 ", 0.1625
5.975, 2.5049, 1.6451, 3.0262, "2015-09-10 ", 0.1637
6.0798, 2.4016, 1.5907, 2.7563, "2015-09-11 ", 0.1272
3.6938, 1.9879, 1.696, 2.1695, "2015-09-12 ", 0.1227
4.6057, 1.9835, 1.9047, 2.0967, "2015-09-13 ", 0.1345
6.1103, 2.3674, 1.8279, 2.9305, "2015-09-14 ", 0.1683
6.5042, 2.3393, 1.9774, 3.4916, "2015-09-15 ", 0.1672
6.745, 2.3929, 1.7805, 3.3555, "2015-09-16 ", 0.24
6.8278, 2.295, 1.8633, 3.0121, "2015-09-17 ", 0.172
6.1711, 2.2041, 1.7144, 3.0486, "2015-09-18 ", 0.1692
5.3827, 1.6683, 1.3895, 1.9457, "2015-09-19 ", 0.1003
5.7106, 1.7836, 1.4653, 2.0293, "2015-09-20 ", 0.1687
6.0576, 2.1339, 1.4945, 2.9592, "2015-09-21 ", 0.1465
6.8443, 2.1103, 1.8242, 3.1071, "2015-09-22 ", 0.2043
7.1143, 2.1061, 1.668, 3.3815, "2015-09-23 ", 0.2727
6.9585, 2.0891, 1.9038, 3.1661, "2015-09-24 ", 0.212
7.0071, 2.1414, 1.824, 3.1529, "2015-09-25 ", 0.1737
5.3821, 1.6095, 1.6585, 1.6758, "2015-09-26 ", 0.1225
5.8134, 1.571, 1.4974, 2.1579, "2015-09-27 ", 0.1288
7.1189, 2.1147, 1.7696, 3.2262, "2015-09-28 ", 0.1704
7.2929, 2.2818, 1.9902, 3.3306, "2015-09-29 ", 0.1994
7.5553, 2.1341, 1.9439, 3.2687, "2015-09-30 ", 0.2144
8.131, 2.0694, 1.7669, 3.2809, "2015-10-01 ", 0.1935
6.8063, 2.0504, 1.5524, 3.0911, "2015-10-02 ", 0.1861
6.1166, 1.4867, 1.715, 2.5967, "2015-10-03 ", 0.1437
6.1874, 1.5034, 1.5047, 2.1484, "2015-10-04 ", 0.1271
7.9192, 1.9878, 1.7446, 2.9786, "2015-10-05 ", 0.1973
8.3016, 1.9725, 1.7338, 3.3299, "2015-10-06 ", 0.236
8.1871, 2.0273, 1.6318, 3.2063, "2015-10-07 ", 0.2221
8.2615, 2.074, 1.6785, 3.2387, "2015-10-08 ", 0.2222
6.2853, 2.0579, 1.8389, 3.2449, "2015-10-09 ", 0.2001
4.3835, 1.5061, 1.9542, 2.3639, "2015-10-10 ", 0.1483
4.3832, 1.47, 1.6912, 2.5105, "2015-10-11 ", 0.1628
5.6742, 2.7327, 1.8741, 3.0013, "2015-10-12 ", 0.1703
6.9254, 4.7905, 1.9305, 3.3423, "2015-10-13 ", 0.1986
6.6894, 4.8078, 1.7236, 3.4447, "2015-10-14 ", 0.2473
7.0861, 4.805, 1.7004, 3.0607, "2015-10-15 ", 0.2373
6.2321, 4.8001, 1.6727, 3.2126, "2015-10-16 ", 0.1782
4.8879, 4.8524, 1.8862, 2.3934, "2015-10-17 ", 0.1757
4.9935, 4.925, 1.5788, 2.2718, "2015-10-18 ", 0.142
5.9796, 5.0837, 1.7056, 3.4131, "2015-10-19 ", 0.2295
7.3606, 5.067, 1.8354, 3.4187, "2015-10-20 ", 0.2534
5.4947, 5.0599, 1.591, 3.3079, "2015-10-21 ", 0.2183
6.5313, 4.977, 1.7876, 3.2683, "2015-10-22 ", 0.2072
5.9642, 4.9071, 1.6453, 3.1899, "2015-10-23 ", 0.1896
3.9836, 4.972, 1.6874, 2.1623, "2015-10-24 ", 0.1166
3.9927, 4.8892, 1.5816, 2.2869, "2015-10-25 ", 0.1491
5.2875, 4.9534, 1.5908, 3.402, "2015-10-26 ", 0.2617
5.2229, 4.9639, 1.6202, 3.1613, "2015-10-27 ", 0.209
5.7867, 4.847, 1.5311, 3.5011, "2015-10-28 ", 0.2328
5.3456, 4.8773, 1.5117, 3.1151, "2015-10-29 ", 0.1839
5.4093, 4.8747, 1.5782, 2.701, "2015-10-30 ", 0.1437
4.4782, 4.9017, 1.5058, 1.8877, "2015-10-31 ", 0.1045
3.6173, 4.8582, 1.4108, 2.1659, "2015-11-01 ", 0.1407
4.7454, 4.8691, 1.661, 3.3747, "2015-11-02 ", 0.2058
5.9016, 4.9414, 1.7132, 3.1937, "2015-11-03 ", 0.204
6.2226, 4.9166, 1.6647, 3.1338, "2015-11-04 ", 0.2877
5.7943, 4.8705, 1.5683, 3.2939, "2015-11-05 ", 0.1922
6.0123, 4.8826, 1.5656, 3.3972, "2015-11-06 ", 0.1879
5.4724, 4.8942, 1.5462, 2.3372, "2015-11-07 ", 0.1597
5.9225, 4.9192, 1.5542, 2.2084, "2015-11-08 ", 0.1675
7.0494, 4.9223, 1.7458, 3.2959, "2015-11-09 ", 0.2265
6.9633, 4.8488, 1.8702, 3.4865, "2015-11-10 ", 0.2051
7.2094, 4.8233, 1.9562, 3.4789, "2015-11-11 ", 0.2613
8.1106, 4.764, 1.7514, 3.3076, "2015-11-12 ", 0.2517
6.5067, 4.7722, 1.8586, 3.0541, "2015-11-13 ", 0.1871
5.9922, 4.8313, 1.7775, 2.2453, "2015-11-14 ", 0.1788
5.7183, 4.8383, 1.6834, 2.5166, "2015-11-15 ", 0.2347
6.9855, 4.8454, 1.7616, 3.792, "2015-11-16 ", 0.236
6.7635, 4.8589, 1.8596, 3.1765, "2015-11-17 ", 0.2232
7.0319, 4.8496, 1.7424, 3.5935, "2015-11-18 ", 0.2757
7.8866, 4.7682, 1.779, 3.403, "2015-11-19 ", 0.2588
7.2017, 4.8037, 1.649, 3.3456, "2015-11-20 ", 0.2092
5.0782, 4.8325, 1.5697, 2.5007, "2015-11-21 ", 0.1963
5.1303, 4.7781, 1.5529, 2.3175, "2015-11-22 ", 0.2225
6.8434, 4.8674, 1.8513, 3.2601, "2015-11-23 ", 0.2359
6.7066, 4.902, 1.7071, 3.3752, "2015-11-24 ", 0.2403
5.9351, 4.9026, 1.6953, 3.0281, "2015-11-25 ", 0.2034
3.769, 4.8847, 1.4022, 0.7833, "2015-11-26 ", 0.085
3.572, 4.8178, 1.3444, 0.6717, "2015-11-27 ", 0.0831
4.5201, 4.7716, 1.4909, 1.8626, "2015-11-28 ", 0.154
4.8193, 4.8197, 1.636, 1.9709, "2015-11-29 ", 0.1764
6.7692, 4.8469, 1.7182, 3.2256, "2015-11-30 ", 0.2282
7.3504, 4.7691, 1.9771, 3.5815, "2015-12-01 ", 0.2355
8.2697, 4.6858, 1.9848, 3.6724, "2015-12-02 ", 0.2528
5.4728, 4.7135, 1.5861, 3.3317, "2015-12-03 ", 0.2561
5.6547, 4.7832, 1.6432, 3.1507, "2015-12-04 ", 0.151
5.7834, 4.8158, 1.9673, 2.5676, "2015-12-05 ", 0.137
5.745, 4.7898, 1.7824, 2.7606, "2015-12-06 ", 0.2005
7.8977, 4.719, 1.9887, 3.1568, "2015-12-07 ", 0.1845
8.92, 4.7538, 2.0312, 3.6708, "2015-12-08 ", 0.2036
8.1036, 4.7359, 1.788, 3.936, "2015-12-09 ", 0.2495
7.7994, 4.711, 1.7829, 3.5752, "2015-12-10 ", 0.1925
4.6403, 4.7043, 1.5066, 3.5841, "2015-12-11 ", 0.1444
4.4955, 4.709, 1.4407, 2.8707, "2015-12-12 ", 0.1303
4.4791, 4.7229, 1.454, 3.0823, "2015-12-13 ", 0.1375
7.2486, 4.6744, 1.9954, 3.8905, "2015-12-14 ", 0.1713
6.8958, 4.6867, 1.8608, 3.4731, "2015-12-15 ", 0.1797
6.891, 4.7923, 1.6838, 3.0843, "2015-12-16 ", 0.1475
7.2094, 4.6856, 1.88, 3.5977, "2015-12-17 ", 0.1659
5.3423, 4.6896, 1.8005, 3.7454, "2015-12-18 ", 0.1365
4.93, 4.8351, 1.6661, 3.3725, "2015-12-19 ", 0.141
6.0683, 4.9265, 1.835, 2.1837, "2015-12-20 ", 0.1782
6.0807, 4.9173, 1.7641, 2.2256, "2015-12-21 ", 0.151
2.2302, 4.7302, 1.475, 0.3295, "2015-12-22 ", 0.062
2.6226, 4.7686, 1.3831, 1.9065, "2015-12-23 ", 0.0554
1.9022, 4.7757, 1.3334, 0.2992, "2015-12-24 ", 0.0525
2.1045, 4.7391, 1.3611, 0.4084, "2015-12-25 ", 0.0491
2.088, 4.7846, 1.3587, 0.4066, "2015-12-26 ", 0.0493
1.9326, 4.788, 1.3563, 0.4047, "2015-12-27 ", 0.0452
1.7456, 4.8953, 1.293, 0.6655, "2015-12-28 ", 0.0454
1.6986, 4.8814, 1.0851, 0.9059, "2015-12-29 ", 0.0454
1.7254, 4.8995, 1.0854, 0.7433, "2015-12-30 ", 0.0413
1.7422, 4.8729, 1.085, 0.4215, "2015-12-31 ", 0.0425
2.0147, 4.8908, 1.0848, 0.3579, "2016-01-01 ", 0.0417
1.9346, 4.8951, 1.0833, 0.2934, "2016-01-02 ", 0.0409
1.7879, 4.8688, 1.0833, 0.1758, "2016-01-03 ", 0.0434
4.7347, 4.9346, 1.463, 2.5284, "2016-01-04 ", 0.061
3.5239, 4.9917, 1.3463, 2.6667, "2016-01-05 ", 0.0866
3.0838, 4.8645, 1.4095, 2.4855, "2016-01-06 ", 0.1037
3.079, 4.7563, 1.493, 2.7204, "2016-01-07 ", 0.072
3.1251, 4.7103, 1.4885, 2.6372, "2016-01-08 ", 0.0969
3.5219, 4.7077, 1.3625, 1.1503, "2016-01-09 ", 0.0549
2.1729, 4.656, 1.1921, 1.7794, "2016-01-10 ", 0.0581
3.0211, 4.8615, 1.366, 2.5993, "2016-01-11 ", 0.0646
2.6854, 4.8413, 1.4181, 2.5667, "2016-01-12 ", 0.0688
2.4361, 4.8742, 1.5101, 2.3524, "2016-01-13 ", 0.0926
3.4432, 4.8084, 1.5088, 2.3625, "2016-01-14 ", 0.1119
3.4256, 4.7494, 1.3682, 2.3757, "2016-01-15 ", 0.083
3.642, 4.6965, 1.4759, 1.9706, "2016-01-16 ", 0.0772
3.3118, 4.8222, 1.6925, 1.1923, "2016-01-17 ", 0.0546
2.7552, 4.8191, 1.1332, 0.6417, "2016-01-18 ", 0.052
3.6676, 4.7608, 1.4503, 2.549, "2016-01-19 ", 0.1104
4.054, 4.7442, 1.3958, 2.6779, "2016-01-20 ", 0.1061
4.2299, 4.6972, 1.3667, 2.5926, "2016-01-21 ", 0.1526
4.1436, 4.729, 1.4363, 2.5894, "2016-01-22 ", 0.1413
2.4723, 4.7219, 1.3892, 0.6187, "2016-01-23 ", 0.0478
2.6268, 4.7313, 1.2676, 0.951, "2016-01-24 ", 0.0534
4.7318, 4.6512, 1.3847, 2.872, "2016-01-25 ", 0.1827
4.7457, 4.7295, 1.5098, 2.8294, "2016-01-26 ", 0.1715
4.8481, 4.7595, 1.5935, 3.3212, "2016-01-27 ", 0.1884
6.0112, 4.7162, 1.5316, 3.1689, "2016-01-28 ", 0.2109
5.4222, 4.7129, 1.538, 3.3404, "2016-01-29 ", 0.1607
2.7042, 4.7385, 1.4302, 1.6986, "2016-01-30 ", 0.1152
2.2337, 4.7008, 1.4292, 0.0642, "2016-01-31 ", 0.1327
5.4965, 4.7059, 1.6348, 3.4025, "2016-02-01 ", 0.2324
5.8149, 4.7062, 1.55, 3.3064, "2016-02-02 ", 0.1993
5.7628, 4.6657, 1.7191, 3.0216, "2016-02-03 ", 0.1834
5.7573, 4.6652, 1.5806, 3.4424, "2016-02-04 ", 0.1964
5.0013, 4.7121, 1.5008, 3.3029, "2016-02-05 ", 0.2019
4.2324, 4.7098, 1.546, 0.4712, "2016-02-06 ", 0.1252
2.8825, 4.7011, 1.4451, 0.425, "2016-02-07 ", 0.1631
4.6851, 4.6589, 1.6024, 0.6095, "2016-02-08 ", 0.1821
4.7236, 4.6227, 1.4905, 0.658, "2016-02-09 ", 0.2255
5.0136, 4.6046, 1.5943, 0.6321, "2016-02-10 ", 0.2191
4.4369, 4.6855, 1.6396, 0.6811, "2016-02-11 ", 0.2506
4.6405, 4.7161, 1.6359, 0.6988, "2016-02-12 ", 0.1764
3.5379, 4.6717, 1.711, 0.5917, "2016-02-13 ", 0.1336
3.5137, 4.749, 1.5506, 0.5128, "2016-02-14 ", 0.1627
2.7478, 4.7104, 1.4508, 0.0585, "2016-02-15 ", 0.0843
4.8465, 4.584, 1.9008, 0.6077, "2016-02-16 ", 0.192
5.5131, 4.637, 1.857, 0.6375, "2016-02-17 ", 0.1828
5.1114, 4.7319, 1.767, 0.6483, "2016-02-18 ", 0.2388
4.546, 4.2295, 1.7499, 0.5426, "2016-02-19 ", 0.1772
4.7697, 3.6844, 1.6015, 0.6389, "2016-02-20 ", 0.1472
4.4842, 3.5509, 1.613, 0.6695, "2016-02-21 ", 0.1369
5.5714, 3.4541, 1.6974, 0.5922, "2016-02-22 ", 0.1883
5.934, 3.3475, 1.7373, 0.6114, "2016-02-23 ", 0.2463
5.6052, 3.1738, 1.859, 0.6623, "2016-02-24 ", 0.2417
5.6219, 3.0209, 1.7218, 0.6117, "2016-02-25 ", 0.2818
5.48, 2.939, 1.6255, 0.451, "2016-02-26 ", 0.2064
4.8348, 2.7719, 1.7133, 0.3851, "2016-02-27 ", 0.2065
4.8554, 2.6275, 1.5864, 0.4493, "2016-02-28 ", 0.204
5.8421, 2.4784, 1.8479, 0.3585, "2016-02-29 ", 0.1719
4.1617, 1.6734, 0.8103, 1.9072, "2016-03-01 ", 0.0908
7.0884, 4.6203, 2.047, 3.6292, "2016-03-02 ", 0.2925
7.6918, 4.6777, 1.9521, 3.8691, "2016-03-03 ", 0.2034
6.5194, 4.6261, 1.9377, 3.6227, "2016-03-04 ", 0.1756
6.3308, 4.6659, 1.8593, 2.6648, "2016-03-05 ", 0.1372
5.966, 4.6729, 1.9202, 3.0478, "2016-03-06 ", 0.1484
6.6536, 4.7171, 1.713, 3.2308, "2016-03-07 ", 0.2237
7.9253, 4.7941, 1.8914, 3.5889, "2016-03-08 ", 0.1701
8.1864, 4.7493, 1.8707, 3.2199, "2016-03-09 ", 0.2057
7.4075, 4.7813, 1.6916, 3.3554, "2016-03-10 ", 0.1608
7.0965, 4.6356, 1.5105, 3.2126, "2016-03-11 ", 0.1937
3.5954, 4.7052, 1.7363, 1.6095, "2016-03-12 ", 0.1782
4.9845, 4.6624, 1.4211, 2.1116, "2016-03-13 ", 0.1333
5.2139, 4.6977, 1.5658, 2.7658, "2016-03-14 ", 0.0972
4.7063, 4.59, 1.5623, 2.9281, "2016-03-15 ", 0.1323
4.804, 4.5877, 1.6797, 2.6266, "2016-03-16 ", 0.103
5.2114, 4.5994, 1.6559, 2.8776, "2016-03-17 ", 0.0884
4.3458, 4.6169, 1.4506, 2.686, "2016-03-18 ", 0.0976
4.2132, 4.6165, 1.4213, 2.1603, "2016-03-19 ", 0.0939
4.3333, 4.6125, 1.5147, 2.1065, "2016-03-20 ", 0.129
6.7593, 4.599, 1.8859, 3.5883, "2016-03-21 ", 0.1989
8.1195, 3.2612, 1.6702, 3.8171, "2016-03-22 ", 0.248
6.3698, 2.9027, 1.6308, 3.6193, "2016-03-23 ", 0.2466
7.6875, 2.8439, 1.7319, 3.7682, "2016-03-24 ", 0.198
5.8421, 2.8757, 1.6364, 3.5799, "2016-03-25 ", 0.1675
6.0249, 2.0108, 1.5883, 2.5896, "2016-03-26 ", 0.1256
5.7633, 2.0654, 1.578, 2.5335, "2016-03-27 ", 0.123
7.3745, 2.7823, 1.7992, 3.6404, "2016-03-28 ", 0.2026
7.3971, 2.8136, 1.7981, 3.5508, "2016-03-29 ", 0.2207
7.8189, 2.7175, 2.0285, 3.5891, "2016-03-30 ", 0.2857
7.2542, 2.8942, 1.7501, 3.6764, "2016-03-31 ", 0.3066
7.1266, 3.0615, 1.6697, 3.504, "2016-04-01 ", 0.2612
5.6605, 2.1502, 1.5894, 2.9416, "2016-04-02 ", 0.2204
6.2931, 1.8684, 1.821, 3.0383, "2016-04-03 ", 0.2838
7.7061, 2.7259, 1.9731, 3.6486, "2016-04-04 ", 0.2545
7.3359, 2.7377, 1.9629, 3.4305, "2016-04-05 ", 0.2474
6.2948, 2.6703, 2.0033, 3.3909, "2016-04-06 ", 0.2543
6.4538, 2.809, 1.849, 3.3182, "2016-04-07 ", 0.3033
6.5319, 2.7185, 1.6936, 3.4784, "2016-04-08 ", 0.2203
4.8604, 1.9897, 1.5415, 2.848, "2016-04-09 ", 0.184
5.0076, 1.9431, 1.8018, 2.5623, "2016-04-10 ", 0.1796
6.6705, 2.8298, 1.8421, 3.4406, "2016-04-11 ", 0.2355
6.5184, 2.913, 1.9077, 3.6244, "2016-04-12 ", 0.2943
6.9584, 2.5901, 1.7655, 3.4024, "2016-04-13 ", 0.3195
6.1179, 2.7758, 1.7414, 3.3166, "2016-04-14 ", 0.2899
6.0736, 2.7806, 1.9584, 2.9839, "2016-04-15 ", 0.178
4.8338, 2.0764, 1.5179, 2.9844, "2016-04-16 ", 0.2238
5.3647, 2.2231, 1.8278, 2.8166, "2016-04-17 ", 0.1832
6.4866, 3.0916, 1.9929, 3.5203, "2016-04-18 ", 0.2705
6.4445, 3.2527, 2.0656, 3.3055, "2016-04-19 ", 0.2125
6.9286, 3.1957, 1.978, 3.3643, "2016-04-20 ", 0.2645
7.0559, 3.1101, 1.8806, 3.7029, "2016-04-21 ", 0.2713
6.6111, 3.1759, 1.8958, 3.6025, "2016-04-22 ", 0.2219
6.0748, 2.3974, 1.7771, 3.2137, "2016-04-23 ", 0.2616
6.2397, 2.1102, 1.8767, 2.7788, "2016-04-24 ", 0.3189
7.3342, 2.9917, 1.9824, 3.6718, "2016-04-25 ", 0.2786
7.4642, 2.9512, 1.8479, 3.5769, "2016-04-26 ", 0.2633
7.1574, 2.8362, 1.7789, 3.3744, "2016-04-27 ", 0.3015
7.1353, 2.8557, 2.0085, 3.6827, "2016-04-28 ", 0.2645
8.523, 2.7747, 1.8623, 3.6596, "2016-04-29 ", 0.1947
8.4655, 1.8988, 1.8902, 3.1459, "2016-04-30 ", 0.2114
6.639, 1.884, 1.8636, 3.1169, "2016-05-01 ", 0.2486
8.4189, 2.625, 1.7826, 3.4978, "2016-05-02 ", 0.2361
7.5618, 2.5006, 2.1084, 3.7473, "2016-05-03 ", 0.2026
7.8301, 2.507, 2.1688, 3.1425, "2016-05-04 ", 0.258
7.9278, 2.7175, 1.7277, 3.415, "2016-05-05 ", 0.2351
6.5044, 2.5678, 1.5861, 3.5661, "2016-05-06 ", 0.1994
5.1449, 2.0435, 1.732, 3.196, "2016-05-07 ", 0.1667
4.9307, 2.338, 1.529, 3.0091, "2016-05-08 ", 0.1655
7.1569, 3.2903, 1.776, 3.6675, "2016-05-09 ", 0.2293
6.7722, 3.3325, 1.5702, 3.8053, "2016-05-10 ", 0.1625
7.2606, 3.3502, 1.553, 3.0744, "2016-05-11 ", 0.1259
6.7388, 3.3554, 1.7342, 3.5016, "2016-05-12 ", 0.1598
5.5967, 3.3518, 1.5005, 3.3351, "2016-05-13 ", 0.127
4.3568, 2.5769, 1.5661, 1.4987, "2016-05-14 ", 0.0804
4.8306, 2.5758, 1.5307, 1.7132, "2016-05-15 ", 0.0769
6.5723, 3.2069, 1.8913, 2.9431, "2016-05-16 ", 0.1198
7.0953, 3.1097, 2.0282, 2.3147, "2016-05-17 ", 0.2253
6.2046, 3.077, 1.8556, 1.6838, "2016-05-18 ", 0.1908
3.8159, 3.0151, 1.5408, 1.9656, "2016-05-19 ", 0.0653
3.7975, 3.1745, 1.5007, 1.7754, "2016-05-20 ", 0.0569
3.2558, 2.038, 1.4178, 0.4797, "2016-05-21 ", 0.0574
3.3521, 1.9375, 1.3666, 0.8676, "2016-05-22 ", 0.0628
4.3651, 2.8835, 1.4279, 2.3681, "2016-05-23 ", 0.0878
5.5647, 2.7775, 1.4972, 2.2039, "2016-05-24 ", 0.0935
4.5732, 2.8036, 1.4641, 2.5935, "2016-05-25 ", 0.0872
4.2011, 2.8463, 1.4564, 2.3992, "2016-05-26 ", 0.0758
4.3415, 3.0116, 1.3935, 2.5633, "2016-05-27 ", 0.0845
2.6914, 1.9907, 1.1518, 0.6095, "2016-05-28 ", 0.0581
2.4645, 1.952, 1.1474, 0.6645, "2016-05-29 ", 0.0559
2.4533, 2.8101, 1.1549, 0.5906, "2016-05-30 ", 0.0508
3.4312, 2.8459, 1.4066, 1.0761, "2016-05-31 ", 0.0994
3.9621, 2.8693, 1.4744, 2.7423, "2016-06-01 ", 0.1022
4.799, 2.7496, 1.4888, 2.4452, "2016-06-02 ", 0.1043
4.4287, 2.8205, 1.4796, 2.8869, "2016-06-03 ", 0.1032
3.5504, 1.8925, 1.4291, 1.6502, "2016-06-04 ", 0.091
3.6399, 1.7915, 1.4679, 2.3315, "2016-06-05 ", 0.0964
5.072, 2.7646, 1.4952, 2.7481, "2016-06-06 ", 0.1272
4.9709, 2.9112, 1.5197, 3.4025, "2016-06-07 ", 0.1442
4.8517, 2.559, 1.512, 2.7915, "2016-06-08 ", 0.1505
4.9071, 2.6747, 1.5466, 2.6385, "2016-06-09 ", 0.1367
4.6682, 2.7902, 1.6224, 2.3574, "2016-06-10 ", 0.1102
4.0673, 1.8411, 1.5353, 1.5473, "2016-06-11 ", 0.0952
3.9448, 2.073, 1.5431, 1.6534, "2016-06-12 ", 0.0877
4.9631, 2.7138, 1.6516, 2.8501, "2016-06-13 ", 0.0996
4.6908, 3.2871, 1.7265, 2.615, "2016-06-14 ", 0.0849
5.3058, 3.1132, 1.6651, 2.9878, "2016-06-15 ", 0.1048
4.5124, 3.2006, 1.6168, 2.5737, "2016-06-16 ", 0.0867
5.3952, 3.1159, 1.7062, 2.5341, "2016-06-17 ", 0.0978
4.0891, 3.0786, 1.5702, 1.9594, "2016-06-18 ", 0.0474
3.9487, 3.1478, 1.5598, 1.4347, "2016-06-19 ", 0.0446
5.1511, 3.3261, 1.6006, 2.6616, "2016-06-20 ", 0.0222
5.7318, 3.4325, 1.7411, 2.6969, "2016-06-21 ", 0
5.3462, 3.3608, 1.6125, 2.7318, "2016-06-22 ", 0.0055
5.5868, 3.4308, 1.6837, 2.6331, "2016-06-23 ", 0
5.9624, 3.4883, 1.6179, 2.3198, "2016-06-24 ", 0
4.6772, 3.3849, 1.6393, 1.7337, "2016-06-25 ", 0
5.1397, 3.448, 1.5861, 1.9846, "2016-06-26 ", 0
5.9785, 3.3785, 1.6491, 2.8503, "2016-06-27 ", 0.0055
5.9514, 3.421, 1.7046, 2.4805, "2016-06-28 ", 0
4.9269, 3.4186, 1.657, 2.6705, "2016-06-29 ", 0
4.7832, 3.4157, 1.6659, 2.6057, "2016-06-30 ", 0
3.1337, 3.4518, 1.5516, 1.8706, "2016-07-01 ", 0
2.3741, 3.2572, 1.5568, 0.601, "2016-07-02 ", 0
2.3556, 3.1594, 1.5628, 0.5169, "2016-07-03 ", 0
2.3636, 3.1518, 1.5643, 0.498, "2016-07-04 ", 0
3.1559, 3.3023, 1.5946, 2.2061, "2016-07-05 ", 0
3.6988, 3.4276, 1.5947, 2.318, "2016-07-06 ", 0
2.7284, 3.5401, 1.6438, 2.2919, "2016-07-07 ", 0
2.7984, 3.5421, 1.6083, 1.9994, "2016-07-08 ", 0
2.4311, 4.2651, 1.5995, 1.2014, "2016-07-09 ", 0
2.231, 3.2712, 1.516, 0.3454, "2016-07-10 ", 0
2.6915, 3.2333, 1.6009, 1.7175, "2016-07-11 ", 0
3.2945, 3.3438, 1.5551, 1.9895, "2016-07-12 ", 0
2.8532, 3.4256, 1.6807, 2.2297, "2016-07-13 ", 0.0055
3.2697, 3.451, 1.6378, 2.1911, "2016-07-14 ", 0.0063
3.2564, 3.582, 1.5772, 1.8886, "2016-07-15 ", 0
2.5703, 3.4623, 1.5237, 0.9178, "2016-07-16 ", 0
2.4606, 1.4591, 1.502, 1.3094, "2016-07-17 ", 0
